latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
42.323886,117.204821,21.10,0.00,0.00,56.92,21.10,21.10,4.70,102.14,131113,2024-06-21 09:08:01.056,2024-06-21 17:08:01.056,16,0,0,44.838,42.323409,117.204569,0.00,0.00,0.00,0.10,1.90,127.40,0,1,0,82,91,-35574,9430,44838,3021.50,36,P-GPS,1,0,0,0,0,0,0,1718960881056,3714,3736,3717,3634,3661,3711,18,,,,,,,0,0,0,-1.00,19.00,1274.00,0.00,0.00,0.00,6,211.00,0.00,569.18,0.00,0.00,0.00,0,,,100,99,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323886,117.204821,21.10,0.00,0.00,56.92,21.10,21.10,4.70,102.14,131217,2024-06-21 09:08:01.160,2024-06-21 17:08:01.160,16,0,0,44.838,42.323409,117.204569,0.00,0.00,0.00,0.00,1.80,127.40,0,1,0,82,91,-35574,9430,44838,3021.50,36,P-GPS,1,0,0,0,0,0,0,1718960881160,3714,3736,3717,3634,3661,3711,18,,,,,,,0,0,0,-0.00,18.00,1274.00,0.00,0.00,0.00,6,211.00,0.00,569.18,0.00,0.00,0.00,0,,,100,99,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323886,117.204821,21.10,0.00,0.00,56.92,21.10,21.10,4.70,102.14,131317,2024-06-21 09:08:01.261,2024-06-21 17:08:01.260,16,0,0,44.838,42.323409,117.204569,0.00,0.00,0.00,0.00,1.60,127.40,0,1,0,82,91,-35574,9430,44838,3021.50,36,P-GPS,1,0,0,0,0,-1,0,1718960881260,3714,3736,3717,3634,3661,3711,18,,,,,,,0,0,0,-0.00,16.00,1274.00,0.00,0.00,0.00,6,211.00,0.00,569.21,0.00,0.00,0.00,0,,,100,99,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323886,117.204821,21.10,0.00,0.00,56.92,21.10,21.10,4.70,102.14,131414,2024-06-21 09:08:01.358,2024-06-21 17:08:01.358,16,0,0,44.838,42.323409,117.204569,0.00,0.00,0.00,0.00,1.70,127.40,0,1,0,82,91,-35574,9430,44838,3021.50,36,P-GPS,1,0,0,0,0,0,0,1718960881357,3714,3736,3717,3634,3661,3711,18,,,,,,,0,0,0,-0.00,17.00,1274.00,0.00,0.00,0.00,6,211.00,0.00,569.20,0.00,0.00,0.00,0,,,100,99,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323886,117.204821,21.10,0.00,0.00,56.92,21.10,21.10,4.70,102.14,131517,2024-06-21 09:08:01.460,2024-06-21 17:08:01.460,16,0,0,44.838,42.323409,117.204569,0.00,0.00,0.00,0.00,1.60,127.40,0,1,0,82,91,-35574,9430,44838,3021.50,36,P-GPS,1,0,0,0,0,0,0,1718960881460,3714,3736,3717,3634,3661,3711,18,,,,,,,0,0,0,-0.00,16.00,1274.00,0.00,0.00,0.00,6,211.00,0.00,569.22,0.00,0.00,0.00,0,,,100,99,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323886,117.204821,21.10,0.00,0.00,56.92,21.10,21.10,4.70,102.14,131617,2024-06-21 09:08:01.560,2024-06-21 17:08:01.560,16,0,0,44.838,42.323409,117.204569,0.00,0.00,0.00,0.10,1.90,127.50,0,1,0,82,91,-35574,9430,44838,3021.50,36,P-GPS,1,0,0,0,0,0,0,1718960881560,3714,3736,3717,3634,3661,3711,18,,,,,,,0,0,0,-1.00,19.00,1275.00,0.00,0.00,0.00,6,211.00,0.00,569.22,0.00,0.00,0.00,0,,,100,99,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323886,117.204821,21.10,0.00,0.00,56.93,21.10,21.10,4.70,102.14,131719,2024-06-21 09:08:01.662,2024-06-21 17:08:01.662,16,0,0,44.838,42.323409,117.204569,0.00,0.00,0.00,0.10,2.30,127.50,0,1,0,82,91,-35574,9430,44838,3021.50,36,P-GPS,1,0,0,0,0,0,0,1718960881662,3714,3736,3717,3634,3661,3711,18,,,,,,,0,0,0,-1.00,23.00,1275.00,0.00,0.00,0.00,6,211.00,0.00,569.31,0.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323886,117.204821,21.10,0.00,0.00,56.94,21.10,21.10,4.70,102.14,131815,2024-06-21 09:08:01.759,2024-06-21 17:08:01.758,16,0,0,44.838,42.323409,117.204569,0.00,0.00,0.00,0.30,2.60,127.50,0,1,0,82,91,-35574,9430,44838,3021.50,36,P-GPS,1,0,0,0,0,0,0,1718960881758,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,-3.00,26.00,1275.00,0.00,0.00,0.00,6,211.00,0.00,569.38,0.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323886,117.204821,21.10,0.00,0.10,56.95,21.10,21.10,4.70,102.14,131922,2024-06-21 09:08:01.865,2024-06-21 17:08:01.865,16,0,0,45.186,42.323409,117.204569,0.00,0.00,0.10,0.30,2.80,127.50,0,1,0,82,91,-32082,9430,45186,3021.50,36,P-GPS,1,0,0,0,0,0,0,1718960881865,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,-3.00,28.00,1275.00,0.00,0.00,0.00,6,211.00,1.00,569.48,0.00,0.00,1.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323886,117.204821,21.00,0.00,0.00,56.95,21.10,21.10,4.70,102.14,132019,2024-06-21 09:08:01.962,2024-06-21 17:08:01.962,16,0,0,45.186,42.323409,117.204569,0.00,0.00,0.00,0.20,2.60,127.40,0,1,0,82,91,-32082,9430,45186,3021.50,36,P-GPS,1,0,0,0,0,47,0,1718960881962,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,-2.00,26.00,1274.00,0.00,0.00,0.00,6,210.00,0.00,569.52,0.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323886,117.204821,21.00,0.00,0.00,56.96,21.10,21.10,4.70,102.14,132121,2024-06-21 09:08:02.064,2024-06-21 17:08:02.064,16,0,0,45.186,42.323409,117.204569,0.00,0.00,0.00,0.00,2.30,127.50,0,1,0,82,91,-32082,9430,45186,3021.50,36,P-GPS,1,0,0,0,0,115,0,1718960882064,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,-0.00,23.00,1275.00,0.00,0.00,0.00,6,210.00,0.00,569.57,0.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323886,117.204821,21.00,0.00,0.00,56.96,21.10,21.10,4.70,102.14,132219,2024-06-21 09:08:02.162,2024-06-21 17:08:02.162,16,0,0,45.186,42.323409,117.204569,0.00,0.00,0.00,0.00,2.30,127.50,0,1,0,82,91,-32082,9430,45186,3021.50,36,P-GPS,1,0,0,0,0,143,0,1718960882162,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,-0.00,23.00,1275.00,0.00,0.00,0.00,6,210.00,0.00,569.57,0.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323886,117.204821,21.00,0.00,0.00,56.97,21.10,21.10,4.70,102.14,132323,2024-06-21 09:08:02.266,2024-06-21 17:08:02.266,16,0,0,45.186,42.323409,117.204569,0.00,0.00,0.00,-0.40,2.30,129.60,0,1,0,82,91,-32082,9430,45186,3021.50,36,P-GPS,1,0,0,0,0,176,0,1718960882266,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,4.00,23.00,1296.00,0.00,0.00,0.00,6,210.00,0.00,569.66,0.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323886,117.204821,21.00,0.00,0.00,56.97,21.10,21.10,4.70,102.14,132423,2024-06-21 09:08:02.366,2024-06-21 17:08:02.366,16,0,0,45.186,42.323409,117.204569,0.00,0.00,0.00,-0.60,2.60,131.50,0,1,0,82,91,-32082,9430,45186,3021.50,36,P-GPS,1,0,0,0,0,159,0,1718960882366,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,6.00,26.00,1315.00,0.00,0.00,0.00,6,210.00,0.00,569.70,0.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323886,117.204821,21.00,0.00,0.00,56.98,21.10,21.10,4.70,102.14,132523,2024-06-21 09:08:02.467,2024-06-21 17:08:02.466,17,0,0,45.186,42.323409,117.204569,0.00,0.00,0.00,-0.50,2.90,133.70,0,1,0,82,91,-32082,9430,45186,3021.50,36,P-GPS,1,0,0,0,0,195,0,1718960882466,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,5.00,29.00,1337.00,0.00,0.00,0.00,6,210.00,0.00,569.79,0.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323886,117.204822,21.00,0.00,0.00,56.98,21.10,21.10,4.70,102.14,132625,2024-06-21 09:08:02.569,2024-06-21 17:08:02.568,17,0,0,45.186,42.323409,117.204569,0.00,0.00,0.00,-0.10,3.30,136.30,0,1,0,82,91,-32082,9430,45186,3021.50,36,P-GPS,1,0,0,0,0,43,0,1718960882568,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,1.00,33.00,1363.00,0.00,0.00,0.00,6,210.00,0.00,569.84,0.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323887,117.204822,21.00,0.00,0.00,56.99,21.10,21.10,4.70,102.14,132724,2024-06-21 09:08:02.668,2024-06-21 17:08:02.667,16,0,0,45.186,42.323409,117.204569,0.00,0.00,0.00,0.50,3.30,138.00,0,1,0,82,91,-32082,9430,45186,3021.50,36,P-GPS,1,0,0,0,0,-14,0,1718960882667,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,-5.00,33.00,1380.00,0.00,0.00,0.00,6,210.00,0.00,569.89,0.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323887,117.204822,21.00,0.00,0.00,56.99,21.10,21.10,4.70,102.14,132826,2024-06-21 09:08:02.769,2024-06-21 17:08:02.769,16,0,0,45.186,42.323409,117.204569,0.00,0.00,0.00,1.50,3.30,138.50,0,1,0,82,91,-32082,9430,45186,3021.50,36,P-GPS,1,0,0,0,0,-159,0,1718960882769,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,-15.00,33.00,1385.00,0.00,0.00,0.00,6,210.00,0.00,569.89,0.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323887,117.204822,21.00,0.00,0.00,56.99,21.10,21.10,4.70,102.14,132927,2024-06-21 09:08:02.870,2024-06-21 17:08:02.870,16,0,0,45.186,42.323409,117.204569,0.00,0.00,0.00,2.00,3.20,137.70,0,1,0,82,91,-32082,9430,45186,3021.50,36,P-GPS,1,0,0,0,0,-242,0,1718960882870,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,-20.00,32.00,1377.00,0.00,0.00,0.00,6,210.00,0.00,569.91,0.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323887,117.204822,21.00,0.00,0.10,56.99,21.10,21.10,4.70,102.14,133029,2024-06-21 09:08:02.972,2024-06-21 17:08:02.972,16,0,0,45.186,42.323409,117.204569,0.00,-0.10,0.00,2.10,3.10,135.30,0,1,0,82,91,-32082,9430,45186,3021.50,36,P-GPS,1,0,0,0,0,-261,0,1718960882972,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,-21.00,31.00,1353.00,0.00,0.00,0.00,6,210.00,1.00,569.92,0.00,-1.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323887,117.204821,21.00,0.00,0.10,56.99,21.10,21.10,4.70,102.14,133130,2024-06-21 09:08:03.073,2024-06-21 17:08:03.073,16,0,0,45.186,42.323409,117.204569,0.00,-0.10,0.00,1.70,2.70,131.80,0,1,0,82,91,-32082,9430,45186,3021.50,36,P-GPS,1,0,0,0,0,-248,0,1718960883073,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,-17.00,27.00,1318.00,0.00,0.00,0.00,6,210.00,1.00,569.95,0.00,-1.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323887,117.204821,21.00,0.00,0.10,57.00,21.10,21.10,4.70,102.14,133233,2024-06-21 09:08:03.176,2024-06-21 17:08:03.176,16,0,0,45.186,42.323409,117.204569,0.00,-0.10,0.00,0.50,2.60,127.90,0,1,0,82,91,-32082,9430,45186,3021.50,36,P-GPS,1,0,0,0,0,-249,0,1718960883176,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,-5.00,26.00,1279.00,0.00,0.00,0.00,6,210.00,1.00,569.95,0.00,-1.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323887,117.204821,21.00,0.00,0.10,57.00,21.10,21.10,4.70,102.14,133331,2024-06-21 09:08:03.275,2024-06-21 17:08:03.274,16,0,0,45.019,42.323409,117.204569,0.00,-0.10,0.00,-1.10,2.70,123.80,0,1,0,82,91,-32738,9430,45019,3021.50,36,P-GPS,1,0,0,0,0,-233,0,1718960883274,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,11.00,27.00,1238.00,0.00,0.00,0.00,6,210.00,1.00,569.97,0.00,-1.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323887,117.204821,21.10,0.00,0.10,57.00,21.10,21.10,4.70,102.14,133434,2024-06-21 09:08:03.378,2024-06-21 17:08:03.377,16,0,0,45.019,42.323409,117.204569,0.00,-0.10,0.00,-2.30,2.90,119.90,0,1,0,82,91,-32738,9430,45019,3021.50,36,P-GPS,1,0,0,0,0,-192,0,1718960883377,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,23.00,29.00,1199.00,0.00,0.00,0.00,6,211.00,1.00,569.96,0.00,-1.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323887,117.204821,21.10,0.00,0.00,56.99,21.10,21.10,4.70,102.14,133535,2024-06-21 09:08:03.478,2024-06-21 17:08:03.478,16,0,0,45.019,42.323409,117.204569,0.00,0.00,0.00,-2.80,3.00,116.60,0,1,0,82,91,-32738,9430,45019,3021.50,36,P-GPS,1,0,0,0,0,-167,0,1718960883478,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,28.00,30.00,1166.00,0.00,0.00,0.00,6,211.00,0.00,569.94,0.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323887,117.204821,21.10,0.00,0.00,56.99,21.10,21.10,4.70,102.14,133634,2024-06-21 09:08:03.578,2024-06-21 17:08:03.577,16,0,0,45.019,42.323409,117.204569,0.00,0.00,0.00,-2.90,3.10,113.90,0,1,0,82,91,-32738,9430,45019,3021.50,36,P-GPS,1,0,0,0,0,-165,0,1718960883577,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,29.00,31.00,1139.00,0.00,0.00,0.00,6,211.00,0.00,569.89,0.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323887,117.204821,21.10,0.00,0.00,56.98,21.10,21.10,4.70,102.14,133737,2024-06-21 09:08:03.680,2024-06-21 17:08:03.680,17,0,0,45.019,42.323409,117.204569,0.00,0.00,0.00,-2.50,3.10,111.50,0,1,0,82,91,-32738,9430,45019,3021.50,36,P-GPS,1,0,0,0,0,-168,0,1718960883680,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,25.00,31.00,1115.00,0.00,0.00,0.00,6,211.00,0.00,569.82,0.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323887,117.204821,21.10,0.00,0.10,56.97,21.10,21.10,4.70,102.14,133835,2024-06-21 09:08:03.778,2024-06-21 17:08:03.778,17,0,0,45.019,42.323409,117.204569,-0.10,0.00,0.00,-1.40,2.80,109.20,0,1,0,82,91,-32738,9430,45019,3021.50,36,P-GPS,1,0,0,0,0,-163,0,1718960883778,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,14.00,28.00,1092.00,0.00,0.00,0.00,6,211.00,1.00,569.75,-1.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323887,117.204821,21.10,0.00,0.10,56.96,21.10,21.10,4.70,102.14,133934,2024-06-21 09:08:03.877,2024-06-21 17:08:03.877,16,0,0,44.935,42.323409,117.204569,-0.10,0.00,0.00,-0.50,2.60,107.00,0,1,0,82,91,-33083,9430,44935,3021.50,36,P-GPS,1,0,0,0,0,-184,0,1718960883877,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,5.00,26.00,1070.00,0.00,0.00,0.00,6,211.00,1.00,569.64,-1.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323886,117.204821,21.10,0.00,0.10,56.95,21.10,21.10,4.70,102.14,134034,2024-06-21 09:08:03.977,2024-06-21 17:08:03.977,16,0,0,44.935,42.323409,117.204569,-0.10,0.00,0.00,0.20,2.30,104.70,0,1,0,82,91,-33083,9430,44935,3021.50,36,P-GPS,1,0,0,0,0,-267,0,1718960883977,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,-2.00,23.00,1047.00,0.00,0.00,0.00,6,211.00,1.00,569.54,-1.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323886,117.204821,21.10,0.00,0.14,56.94,21.10,21.10,4.70,102.14,134135,2024-06-21 09:08:04.079,2024-06-21 17:08:04.078,17,0,0,44.935,42.323409,117.204569,-0.10,0.10,0.00,0.90,1.90,101.50,0,1,0,82,91,-33083,9430,44935,3021.50,36,P-GPS,1,0,0,0,0,-277,0,1718960884078,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,-9.00,19.00,1015.00,0.00,0.00,0.00,6,211.00,1.41,569.42,-1.00,1.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323886,117.204821,21.10,0.00,0.14,56.93,21.10,21.10,4.70,102.14,134236,2024-06-21 09:08:04.180,2024-06-21 17:08:04.179,17,0,0,44.935,42.323409,117.204569,-0.10,0.10,0.00,1.60,1.60,97.30,0,1,0,82,91,-33083,9430,44935,3021.50,36,P-GPS,1,0,0,0,0,-270,0,1718960884179,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,-16.00,16.00,973.00,0.00,0.00,0.00,6,211.00,1.41,569.31,-1.00,1.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323886,117.204822,21.10,0.00,0.14,56.92,21.10,21.10,4.70,102.14,134336,2024-06-21 09:08:04.279,2024-06-21 17:08:04.279,17,0,0,44.935,42.323409,117.204569,-0.10,0.10,0.00,1.90,1.60,92.90,0,1,0,82,91,-33083,9430,44935,3021.50,36,P-GPS,1,0,0,0,0,-260,0,1718960884279,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,-19.00,16.00,929.00,0.00,0.00,0.00,6,211.00,1.41,569.21,-1.00,1.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323886,117.204822,21.10,0.00,0.14,56.91,21.10,21.10,4.70,102.14,134437,2024-06-21 09:08:04.381,2024-06-21 17:08:04.380,17,0,0,44.935,42.323409,117.204569,-0.10,0.10,0.00,1.80,1.70,88.50,0,1,0,82,91,-33083,9430,44935,3021.50,36,P-GPS,1,0,0,0,0,-242,0,1718960884380,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,-18.00,17.00,885.00,0.00,0.00,0.00,6,211.00,1.41,569.13,-1.00,1.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323886,117.204822,21.10,0.00,0.10,56.91,21.10,21.10,4.70,102.14,134541,2024-06-21 09:08:04.484,2024-06-21 17:08:04.484,17,0,0,44.935,42.323409,117.204569,0.00,0.10,0.00,1.50,1.70,84.40,0,1,0,82,91,-33083,9430,44935,3021.50,36,P-GPS,1,0,0,0,0,-224,0,1718960884484,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,-15.00,17.00,844.00,0.00,0.00,0.00,6,211.00,1.00,569.09,0.00,1.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323886,117.204822,21.10,0.00,0.00,56.91,21.10,21.10,4.70,102.14,134641,2024-06-21 09:08:04.584,2024-06-21 17:08:04.584,17,0,0,44.935,42.323409,117.204569,0.00,0.00,0.00,1.30,1.60,80.60,0,1,0,82,91,-33083,9430,44935,3021.50,36,P-GPS,1,0,0,0,0,-219,0,1718960884584,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,-13.00,16.00,806.00,0.00,0.00,0.00,6,211.00,0.00,569.07,0.00,0.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323886,117.204822,21.10,0.00,0.10,56.91,21.10,21.10,4.70,102.14,134743,2024-06-21 09:08:04.686,2024-06-21 17:08:04.686,17,0,0,44.935,42.323409,117.204569,0.00,0.10,0.00,1.10,1.60,77.00,0,1,0,82,91,-33083,9430,44935,3021.50,36,P-GPS,1,0,0,0,0,-193,0,1718960884686,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,-11.00,16.00,770.00,0.00,0.00,0.00,6,211.00,1.00,569.09,0.00,1.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323885,117.204823,21.10,0.00,0.10,56.91,21.10,21.10,4.70,102.14,134842,2024-06-21 09:08:04.785,2024-06-21 17:08:04.785,17,0,0,44.935,42.323409,117.204569,0.00,0.10,0.00,1.20,1.50,73.70,0,1,0,82,91,-33083,9430,44935,3021.50,36,P-GPS,1,0,0,0,0,-202,0,1718960884785,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,-12.00,15.00,737.00,0.00,0.00,0.00,6,211.00,1.00,569.11,0.00,1.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323885,117.204823,21.10,0.00,0.10,56.91,21.10,21.10,4.70,102.14,134944,2024-06-21 09:08:04.887,2024-06-21 17:08:04.887,16,0,0,44.935,42.323409,117.204569,0.00,0.10,0.00,1.30,1.20,70.60,0,1,0,82,91,-33083,9430,44935,3021.50,36,P-GPS,1,0,0,0,0,-203,0,1718960884887,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,-13.00,12.00,706.00,0.00,0.00,0.00,6,211.00,1.00,569.14,0.00,1.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323885,117.204823,21.20,0.00,0.14,56.91,21.20,21.20,4.70,102.14,135048,2024-06-21 09:08:04.992,2024-06-21 17:08:04.991,16,0,0,44.935,42.323409,117.204569,-0.10,0.10,0.00,1.60,1.00,67.50,0,1,0,82,91,-33083,9430,44935,3021.50,36,P-GPS,1,0,0,0,0,-202,0,1718960884991,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,-16.00,10.00,675.00,0.00,0.00,0.00,6,212.00,1.41,569.12,-1.00,1.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323885,117.204823,21.20,0.00,0.14,56.91,21.20,21.20,4.70,102.14,135148,2024-06-21 09:08:05.091,2024-06-21 17:08:05.091,16,0,0,44.935,42.323409,117.204569,-0.10,0.10,0.00,1.90,0.70,64.40,0,1,0,82,91,-33083,9430,44935,3021.50,36,P-GPS,1,0,0,0,0,-209,0,1718960885091,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,-19.00,7.00,644.00,0.00,0.00,0.00,6,212.00,1.41,569.07,-1.00,1.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
42.323885,117.204823,21.20,0.00,0.14,56.90,21.20,21.20,4.70,102.14,135247,2024-06-21 09:08:05.191,2024-06-21 17:08:05.190,16,0,0,44.935,42.323409,117.204569,-0.10,0.10,0.00,2.00,0.30,61.20,0,1,0,82,91,-33083,9430,44935,3021.50,36,P-GPS,1,0,0,0,0,-213,0,1718960885190,3723,3739,3735,3639,3683,3704,18,,,,,,,0,0,0,-20.00,3.00,612.00,0.00,0.00,0.00,6,212.00,1.41,569.00,-1.00,1.00,0.00,0,,,100,100,19,2,0,0,0,2,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1
