2024 06 21 17:07:02 1718960822.27  978.0995 1034.6336 1026.0856 1017.1097 0.00  294.40  294.21  296.65  289.71  0.84  1.07  0.91  1.27  25 16.31 64.20
2024 06 21 17:07:02 1718960822.34  977.7880 1034.9103 1026.2965 1017.5022 0.00  294.40  294.21  296.65  289.71  0.72  1.06  0.84  0.84  25 16.26 64.17
2024 06 21 17:07:02 1718960822.40  978.3727 1034.7679 1026.3813 1016.7493 0.00  294.40  294.21  296.65  289.71  0.82  0.97  0.88  0.89  25 16.27 64.19
2024 06 21 17:07:02 1718960822.47  978.0380 1034.9817 1026.9432 1017.3076 0.00  294.40  294.21  296.65  289.71  0.72  0.66  1.28  1.53  25 16.31 64.15
2024 06 21 17:07:02 1718960822.53  977.8787 1034.3472 1027.2674 1017.2313 0.00  294.40  294.21  296.65  289.71  0.90  0.69  1.33  1.47  25 16.03 63.69
2024 06 21 17:07:02 1718960822.59  978.2219 1034.1664 1026.5084 1017.6787 0.00  294.40  294.21  296.65  289.71  0.88  0.76  1.26  0.71  25 16.31 63.90
2024 06 21 17:07:02 1718960822.66  977.9666 1034.7434 1026.9441 1015.9542 0.00  294.40  294.21  296.65  289.65  0.95  0.88  0.63  1.27  25 15.78 63.68
2024 06 21 17:07:02 1718960822.72  978.3187 1033.9279 1027.1386 1016.2588 0.00  294.40  294.21  296.65  289.65  0.85  0.80  1.01  0.93  25 16.26 64.14
2024 06 21 17:07:02 1718960822.79  977.6295 1034.4057 1031.8453 1016.5443 0.00  294.40  294.21  296.65  289.65  1.18  0.74  2.80  0.93  25 16.09 63.91
2024 06 21 17:07:02 1718960822.85  977.5103 1034.4630 1027.5571 1017.1407 0.00  294.40  294.21  296.65  289.65  0.97  0.63  1.47  1.95  25 16.07 63.96
2024 06 21 17:07:02 1718960822.92  977.9174 1034.6404 1025.6024 1016.8859 0.00  294.40  294.21  296.65  289.71  0.77  0.81  1.10  1.09  25 16.23 63.92
2024 06 21 17:07:02 1718960822.98  977.6906 1034.1908 1026.1013 1017.6306 0.00  294.40  294.21  296.65  289.71  0.96  0.98  1.02  1.26  25 16.32 64.18
2024 06 21 17:07:03 1718960823.04  978.3866 1034.3805 1026.3691 1016.7201 0.00  294.40  294.21  296.65  289.71  0.82  1.10  0.98  0.93  25 16.29 64.16
2024 06 21 17:07:03 1718960823.11  977.7126 1034.5375 1026.9581 1017.4631 0.00  294.40  294.21  296.65  289.65  0.82  0.73  1.75  1.07  25 16.29 64.22
2024 06 21 17:07:03 1718960823.17  977.8267 1034.2240 1026.9941 1016.5204 0.00  294.40  294.21  296.65  289.65  0.86  0.88  1.45  0.88  25 16.26 64.20
2024 06 21 17:07:03 1718960823.24  977.8444 1034.8005 1026.5464 1016.6822 0.00  294.40  294.21  296.65  289.65  0.75  0.88  1.44  0.86  25 16.21 64.10
2024 06 21 17:07:03 1718960823.30  977.5840 1034.7702 1025.8359 1017.2078 0.00  294.40  294.21  296.65  289.65  1.01  0.92  1.43  0.77  25 16.32 64.19
2024 06 21 17:07:03 1718960823.37  977.7966 1034.6095 1026.4085 1016.5818 0.00  294.40  294.21  296.65  289.65  0.56  1.20  0.78  0.85  25 16.20 64.16
2024 06 21 17:07:03 1718960823.43  978.0955 1035.1413 1025.8755 1017.0856 0.00  294.40  294.21  296.65  289.65  0.84  0.68  1.05  1.03  25 16.20 63.91
2024 06 21 17:07:03 1718960823.50  978.1578 1034.2709 1026.0074 1016.8023 0.00  294.40  294.21  296.65  289.65  0.80  0.91  0.92  0.81  25 16.23 64.10
2024 06 21 17:07:03 1718960823.56  977.8281 1034.3566 1026.8332 1016.3379 0.00  294.40  294.15  296.65  289.65  1.00  0.80  1.17  1.07  25 16.03 63.97
2024 06 21 17:07:03 1718960823.62  977.8699 1034.3842 1026.9585 1016.7657 0.00  294.40  294.15  296.65  289.65  0.99  0.76  1.44  1.06  25 16.30 64.12
2024 06 21 17:07:03 1718960823.69  977.4602 1034.8295 1027.7482 1017.1854 0.00  294.40  294.15  296.65  289.65  0.89  0.75  1.68  1.29  25 16.04 63.67
2024 06 21 17:07:03 1718960823.75  977.6384 1034.6801 1027.1981 1018.0192 0.00  294.40  294.15  296.65  289.65  1.14  0.63  1.69  1.32  25 16.00 63.98
2024 06 21 17:07:03 1718960823.82  977.5158 1034.0743 1025.7169 1017.8442 0.00  294.40  294.21  296.65  289.71  0.97  1.03  1.23  0.90  25 16.31 64.25
2024 06 21 17:07:03 1718960823.88  978.2683 1034.6153 1027.2733 1017.4089 0.00  294.40  294.21  296.65  289.71  0.92  0.75  1.28  0.89  25 16.29 64.19
2024 06 21 17:07:03 1718960823.95  978.0085 1034.4307 1027.4334 1017.7697 0.00  294.46  294.21  296.65  289.71  0.68  1.05  1.03  0.96  25 16.30 64.15
2024 06 21 17:07:04 1718960824.01  977.9894 1034.6391 1026.4892 1017.2379 0.00  294.46  294.21  296.65  289.71  1.18  0.96  1.27  0.87  25 16.34 64.20
2024 06 21 17:07:04 1718960824.08  977.7420 1034.9168 1027.8033 1018.3125 0.00  294.46  294.21  296.65  289.65  0.78  0.73  1.45  1.56  25 16.27 64.23
2024 06 21 17:07:04 1718960824.14  978.0645 1034.6425 1027.1634 1017.3875 0.00  294.46  294.21  296.65  289.65  0.97  0.89  1.45  1.13  25 16.28 64.17
2024 06 21 17:07:04 1718960824.20  978.0115 1034.8926 1026.8591 1018.0961 0.00  294.40  294.21  296.65  289.65  0.74  0.81  0.85  0.75  25 15.93 63.87
2024 06 21 17:07:04 1718960824.27  977.7330 1034.5145 1028.0268 1018.9644 0.00  294.40  294.15  296.65  289.65  0.97  0.94  1.00  0.94  25 16.06 63.91
2024 06 21 17:07:04 1718960824.33  977.8304 1035.2001 1026.9298 1017.8396 0.00  294.40  294.15  296.65  289.65  0.79  0.76  1.34  1.61  25 16.05 63.67
2024 06 21 17:07:04 1718960824.40  977.6737 1034.9062 1026.9293 1018.8044 0.00  294.40  294.15  296.65  289.65  0.98  0.79  1.15  1.04  25 16.05 63.24
2024 06 21 17:07:04 1718960824.46  978.0537 1034.5521 1027.1560 1017.9489 0.00  294.40  294.15  296.65  289.65  0.70  0.60  0.96  0.93  25 16.12 64.02
2024 06 21 17:07:04 1718960824.52  977.7471 1034.9937 1028.6339 1018.7880 0.00  294.40  294.21  296.65  289.65  0.97  0.91  0.89  0.95  25 16.02 63.91
2024 06 21 17:07:04 1718960824.59  977.7835 1034.0761 1027.2280 1019.4860 0.00  294.40  294.21  296.65  289.65  0.76  0.71  1.41  0.86  25 16.08 64.02
2024 06 21 17:07:04 1718960824.65  978.4075 1034.9829 1027.5931 1019.3812 0.00  294.40  294.21  296.65  289.65  1.05  0.95  0.84  1.67  25 16.23 64.13
2024 06 21 17:07:04 1718960824.72  977.7287 1035.4496 1028.5923 1019.5814 0.00  294.40  294.21  296.65  289.65  0.70  0.90  0.95  0.86  25 16.30 63.58
2024 06 21 17:07:04 1718960824.78  977.6879 1034.1774 1027.3735 1020.0410 0.00  294.40  294.21  296.65  289.65  0.92  0.79  1.20  1.12  25 16.07 63.99
2024 06 21 17:07:04 1718960824.85  977.9899 1034.7988 1028.4981 1019.3322 0.00  294.40  294.21  296.65  289.65  0.70  1.03  0.98  1.33  25 16.05 63.89
2024 06 21 17:07:04 1718960824.91  977.9635 1034.3851 1027.6861 1019.6341 0.00  294.40  294.21  296.65  289.65  0.89  0.68  1.23  1.33  25 16.04 63.99
2024 06 21 17:07:04 1718960824.97  978.1022 1035.0457 1028.2598 1019.1106 0.00  294.40  294.21  296.65  289.65  0.91  0.96  1.17  1.16  25 16.30 63.91
2024 06 21 17:07:05 1718960825.04  978.1240 1034.8389 1027.7016 1019.6897 0.00  294.40  294.21  296.65  289.59  0.77  1.05  0.83  0.92  25 15.99 63.91
2024 06 21 17:07:05 1718960825.10  978.1518 1035.0434 1027.2780 1019.5733 0.00  294.40  294.21  296.65  289.59  0.81  0.79  0.90  0.94  25 15.99 63.94
2024 06 21 17:07:05 1718960825.17  978.0514 1034.1047 1027.7946 1019.8817 0.00  294.40  294.21  296.71  289.59  1.04  1.02  0.92  0.96  25 16.29 64.20
2024 06 21 17:07:05 1718960825.23  977.6617 1034.4960 1027.3776 1020.2884 0.00  294.40  294.21  296.71  289.59  0.78  1.08  0.93  1.45  25 16.25 64.13
2024 06 21 17:07:05 1718960825.30  978.0465 1034.6722 1027.5212 1018.8412 0.00  294.40  294.21  296.71  289.65  1.02  0.98  1.09  1.33  25 15.76 63.64
2024 06 21 17:07:05 1718960825.36  977.8249 1034.2612 1026.4086 1019.4770 0.00  294.40  294.21  296.71  289.65  0.80  0.99  1.01  0.88  25 16.01 63.93
2024 06 21 17:07:05 1718960825.42  978.0145 1034.1762 1025.9486 1019.0792 0.00  294.40  294.21  296.65  289.65  1.05  0.78  0.91  1.01  25 16.04 63.92
2024 06 21 17:07:05 1718960825.49  977.9254 1035.3416 1026.7777 1019.0061 0.00  294.40  294.21  296.65  289.65  0.79  0.94  1.07  1.00  25 16.05 63.92
2024 06 21 17:07:05 1718960825.55  977.6180 1034.1818 1026.9605 1018.4920 0.00  294.40  294.21  296.65  289.65  1.04  0.85  1.73  1.03  25 16.04 63.94
2024 06 21 17:07:05 1718960825.62  978.1796 1035.1410 1026.5654 1018.1612 0.00  294.40  294.21  296.71  289.65  0.86  0.60  1.11  1.21  25 16.07 63.67
2024 06 21 17:07:05 1718960825.68  977.5758 1034.4032 1026.3739 1019.4731 0.00  294.40  294.21  296.71  289.65  0.67  0.86  1.13  0.77  25 15.99 63.31
2024 06 21 17:07:05 1718960825.74  978.1762 1035.0013 1026.6438 1017.9333 0.00  294.40  294.21  296.71  289.65  1.03  0.89  1.28  1.09  25 16.10 63.99
2024 06 21 17:07:05 1718960825.81  977.6266 1034.6314 1026.5093 1018.0124 0.00  294.40  294.21  296.71  289.65  0.85  0.70  1.41  1.15  25 16.06 63.95
2024 06 21 17:07:05 1718960825.87  977.6407 1034.2417 1025.4753 1017.4233 0.00  294.40  294.21  296.71  289.65  1.25  1.04  1.16  1.18  25 16.07 63.95
2024 06 21 17:07:05 1718960825.94  977.8023 1035.0023 1026.6015 1018.3631 0.00  294.40  294.15  296.71  289.65  0.94  0.77  1.09  1.03  25 15.72 63.70
2024 06 21 17:07:06 1718960826.00  977.6722 1034.3115 1025.6891 1017.3598 0.00  294.40  294.15  296.71  289.59  0.92  1.12  1.33  0.61  25 16.22 63.28
2024 06 21 17:07:06 1718960826.06  977.7157 1034.6951 1026.7003 1017.1850 0.00  294.40  294.15  296.71  289.59  0.83  0.91  1.09  0.95  25 16.07 63.96
2024 06 21 17:07:06 1718960826.13  978.0312 1034.3926 1025.0335 1017.8984 0.00  294.40  294.15  296.71  289.59  0.86  0.83  1.05  1.15  25 16.01 63.62
2024 06 21 17:07:06 1718960826.19  977.5642 1034.8752 1026.6927 1016.3080 0.00  294.40  294.15  296.71  289.59  0.84  0.77  1.12  1.23  25 16.04 64.01
2024 06 21 17:07:06 1718960826.26  978.1687 1034.4480 1025.9319 1017.3409 0.00  294.40  294.15  296.71  289.59  0.80  1.22  0.68  0.94  25 16.28 63.86
2024 06 21 17:07:06 1718960826.32  977.7987 1034.8232 1026.0610 1016.6617 0.00  294.46  294.15  296.71  289.59  0.78  0.83  0.99  1.22  25 16.30 64.19
2024 06 21 17:07:06 1718960826.39  977.6159 1034.6549 1026.8839 1016.5587 0.00  294.46  294.15  296.71  289.59  1.01  1.20  1.55  1.09  25 15.98 63.85
2024 06 21 17:07:06 1718960826.45  977.2814 1034.7192 1025.5648 1017.7076 0.00  294.46  294.15  296.71  289.59  1.05  0.91  1.08  1.31  25 16.06 63.71
2024 06 21 17:07:06 1718960826.51  977.9781 1034.0481 1025.9225 1016.8328 0.00  294.46  294.15  296.71  289.59  0.69  0.95  1.06  1.70  25 16.27 64.19
2024 06 21 17:07:06 1718960826.58  977.6695 1034.2425 1025.4700 1017.3006 0.00  294.40  294.15  296.65  289.59  1.16  0.85  1.25  0.83  25 16.29 64.15
2024 06 21 17:07:06 1718960826.64  978.2166 1034.8106 1025.5631 1016.5037 0.00  294.40  294.15  296.65  289.59  1.14  0.79  0.98  0.99  25 16.04 63.61
2024 06 21 17:07:06 1718960826.71  977.5562 1034.7913 1025.4375 1016.7892 0.00  294.40  294.15  296.65  289.65  0.75  0.77  0.62  0.90  25 16.02 63.40
2024 06 21 17:07:06 1718960826.77  977.8091 1034.7137 1025.8332 1017.2292 0.00  294.40  294.15  296.65  289.65  0.82  0.97  0.87  1.24  25 16.33 64.22
2024 06 21 17:07:06 1718960826.84  978.0519 1034.8995 1025.9691 1017.2919 0.00  294.40  294.15  296.71  289.65  0.86  0.57  1.14  1.72  25 16.25 64.12
2024 06 21 17:07:06 1718960826.90  977.5591 1034.4014 1025.8839 1017.8738 0.00  294.40  294.21  296.71  289.65  0.79  0.63  0.76  1.14  25 16.05 63.97
2024 06 21 17:07:06 1718960826.96  977.8935 1035.1148 1025.5897 1016.7691 0.00  294.40  294.21  296.71  289.59  0.88  1.02  0.80  1.34  25 16.23 63.88
2024 06 21 17:07:07 1718960827.03  977.9686 1034.9916 1026.6341 1017.9071 0.00  294.40  294.21  296.71  289.59  0.91  0.83  1.03  1.20  25 16.30 64.21
2024 06 21 17:07:07 1718960827.09  977.5817 1034.6619 1026.0516 1016.7421 0.00  294.40  294.21  296.65  289.59  0.92  1.07  1.33  1.36  25 15.98 63.88
2024 06 21 17:07:07 1718960827.16  977.8032 1034.8307 1026.8313 1017.1796 0.00  294.40  294.21  296.65  289.59  1.21  1.00  0.92  1.06  25 16.06 63.95
2024 06 21 17:07:07 1718960827.22  977.8174 1034.1754 1026.0814 1017.6367 0.00  294.40  294.21  296.65  289.52  0.75  1.05  1.18  0.83  25 16.05 63.60
2024 06 21 17:07:07 1718960827.29  978.1643 1034.3765 1025.1969 1017.5839 0.00  294.40  294.21  296.65  289.52  0.90  0.94  1.11  0.75  25 16.08 63.99
2024 06 21 17:07:07 1718960827.35  977.3233 1034.8635 1026.2554 1017.4618 0.00  294.40  294.21  296.71  289.52  1.29  0.65  1.20  0.75  25 16.25 64.15
2024 06 21 17:07:07 1718960827.41  977.9435 1034.3666 1024.9911 1018.2750 0.00  294.40  294.21  296.71  289.59  0.85  0.89  1.02  1.39  25 16.07 63.96
2024 06 21 17:07:07 1718960827.48  978.1024 1034.3524 1025.4650 1018.6822 0.00  294.40  294.21  296.71  289.59  0.83  1.00  0.91  1.23  25 16.25 63.94
2024 06 21 17:07:07 1718960827.54  977.8829 1034.6116 1025.5726 1017.9607 0.00  294.46  294.21  296.71  289.59  0.82  0.73  1.12  1.35  25 16.21 63.91
2024 06 21 17:07:07 1718960827.61  977.8727 1035.2238 1025.9268 1017.5108 0.00  294.46  294.21  296.71  289.59  1.04  0.87  1.10  1.24  25 16.18 64.05
2024 06 21 17:07:07 1718960827.67  977.2610 1034.4781 1026.1904 1018.1719 0.00  294.46  294.21  296.71  289.59  1.02  1.05  1.09  1.38  25 15.97 63.67
2024 06 21 17:07:07 1718960827.74  978.3468 1034.1667 1024.9478 1018.0557 0.00  294.46  294.21  296.71  289.59  0.57  0.94  1.14  0.83  25 16.00 63.58
2024 06 21 17:07:07 1718960827.80  977.7669 1034.7336 1027.3742 1018.3434 0.00  294.40  294.21  296.65  289.59  1.10  0.83  1.07  1.08  25 16.12 63.46
2024 06 21 17:07:07 1718960827.86  978.2427 1034.5999 1026.1507 1016.9124 0.00  294.40  294.27  296.65  289.59  0.62  1.05  1.13  0.67  25 16.22 64.14
2024 06 21 17:07:07 1718960827.93  978.0456 1034.8190 1025.8904 1016.9232 0.00  294.40  294.27  296.65  289.59  0.65  0.97  1.48  0.73  25 16.28 64.22
2024 06 21 17:07:07 1718960827.99  977.9779 1033.9598 1026.6582 1017.7098 0.00  294.40  294.27  296.65  289.59  0.75  0.69  1.39  1.61  25 16.25 63.87
2024 06 21 17:07:08 1718960828.06  978.1680 1035.0403 1026.4952 1018.0157 0.00  294.40  294.27  296.71  289.59  0.94  0.68  1.54  0.75  25 16.03 63.91
2024 06 21 17:07:08 1718960828.12  977.7123 1034.9335 1027.4640 1018.2719 0.00  294.40  294.21  296.71  289.59  0.76  0.83  0.97  1.18  25 16.04 63.33
2024 06 21 17:07:08 1718960828.18  977.5115 1034.5834 1025.8682 1017.4992 0.00  294.40  294.21  296.71  289.65  1.06  0.76  1.08  1.17  25 16.09 63.97
2024 06 21 17:07:08 1718960828.25  978.2256 1034.7636 1025.5935 1017.5656 0.00  294.40  294.21  296.71  289.65  1.17  0.93  1.45  1.70  25 16.01 63.90
2024 06 21 17:07:08 1718960828.31  978.2049 1034.0732 1025.7210 1017.4579 0.00  294.40  294.21  296.71  289.65  0.75  0.88  1.04  1.49  25 16.03 63.96
2024 06 21 17:07:08 1718960828.38  977.5334 1034.6627 1026.5398 1016.0669 0.00  294.40  294.21  296.71  289.59  1.07  0.71  1.72  0.93  25 16.02 63.33
2024 06 21 17:07:08 1718960828.44  977.5888 1034.5439 1025.8911 1017.4788 0.00  294.40  294.21  296.71  289.59  0.91  1.45  0.71  0.53  25 16.06 63.96
2024 06 21 17:07:08 1718960828.50  977.4638 1033.7308 1025.8376 1017.4692 0.00  294.46  294.21  296.71  289.59  1.45  1.17  1.11  0.79  25 16.05 63.99
2024 06 21 17:07:08 1718960828.57  977.6509 1034.2840 1026.1967 1017.6523 0.00  294.46  294.21  296.71  289.59  0.94  1.02  1.29  1.16  25 16.31 64.18
2024 06 21 17:07:08 1718960828.63  977.5253 1034.4280 1026.6222 1016.4740 0.00  294.46  294.21  296.71  289.59  0.81  0.91  0.86  1.18  25 16.26 63.85
2024 06 21 17:07:08 1718960828.70  977.8318 1034.9094 1026.2809 1017.4691 0.00  294.40  294.21  296.71  289.59  0.57  0.98  0.98  0.94  25 16.02 63.93
2024 06 21 17:07:08 1718960828.76  977.5695 1034.2290 1025.5341 1017.6713 0.00  294.40  294.21  296.71  289.59  0.78  0.98  1.05  1.55  25 16.31 63.89
2024 06 21 17:07:08 1718960828.83  978.1644 1034.6100 1024.8503 1017.0514 0.00  294.40  294.21  296.71  289.59  0.80  0.91  0.99  1.01  25 16.08 63.38
2024 06 21 17:07:08 1718960828.89  977.7974 1034.8372 1025.4483 1018.0185 0.00  294.40  294.21  296.71  289.59  1.19  0.91  1.52  0.89  25 16.03 63.67
2024 06 21 17:07:08 1718960828.95  977.4361 1034.5676 1026.1827 1017.5322 0.00  294.46  294.21  296.71  289.59  1.07  0.80  1.49  1.00  25 16.04 63.91
2024 06 21 17:07:09 1718960829.02  978.1020 1034.9794 1025.7471 1017.8751 0.00  294.46  294.21  296.71  289.59  0.74  0.90  0.78  1.29  25 16.30 64.17
2024 06 21 17:07:09 1718960829.08  977.7964 1034.7905 1025.8203 1016.7980 0.00  294.46  294.21  296.71  289.59  0.86  0.70  0.98  1.55  25 16.33 64.22
2024 06 21 17:07:09 1718960829.15  978.1167 1034.8810 1026.1736 1016.9994 0.00  294.46  294.21  296.71  289.59  0.90  0.91  1.24  0.91  25 16.26 64.10
2024 06 21 17:07:09 1718960829.21  978.1746 1034.7761 1024.7721 1018.0595 0.00  294.40  294.21  296.71  289.59  0.94  0.80  1.04  1.71  25 16.31 64.21
2024 06 21 17:07:09 1718960829.28  977.5425 1034.1136 1026.6859 1017.2594 0.00  294.40  294.15  296.71  289.59  0.74  1.02  1.42  1.13  25 16.23 63.91
2024 06 21 17:07:09 1718960829.34  978.1943 1034.6883 1025.6787 1017.6150 0.00  294.40  294.15  296.71  289.59  1.12  1.02  0.61  1.07  25 16.30 64.16
2024 06 21 17:07:09 1718960829.40  977.4937 1033.8053 1026.0967 1017.6072 0.00  294.40  294.15  296.71  289.59  0.53  0.98  1.00  1.00  25 15.77 63.64
2024 06 21 17:07:09 1718960829.47  978.3766 1034.4628 1026.4293 1017.5084 0.00  294.40  294.15  296.65  289.59  1.04  1.04  0.84  0.73  25 15.74 63.67
2024 06 21 17:07:09 1718960829.53  977.4365 1034.8970 1026.2406 1017.9399 0.00  294.40  294.21  296.65  289.59  0.80  1.20  1.18  0.93  25 16.30 63.88
2024 06 21 17:07:09 1718960829.60  977.9307 1034.4858 1025.2610 1017.1223 0.00  294.40  294.21  296.65  289.52  1.16  1.31  1.03  1.68  25 16.08 63.69
2024 06 21 17:07:09 1718960829.66  977.5485 1034.3674 1025.2033 1017.7293 0.00  294.40  294.21  296.65  289.52  0.97  0.69  0.57  0.91  25 16.30 64.20
2024 06 21 17:07:09 1718960829.73  977.9790 1034.7380 1025.5542 1017.3654 0.00  294.40  294.21  296.71  289.52  0.68  0.94  1.10  0.99  25 15.99 63.90
2024 06 21 17:07:09 1718960829.79  977.5644 1034.7062 1026.0203 1017.1460 0.00  294.40  294.21  296.71  289.52  0.79  0.77  1.43  0.67  25 16.08 63.96
2024 06 21 17:07:09 1718960829.85  978.0864 1034.9087 1026.3992 1018.2271 0.00  294.40  294.21  296.71  289.59  1.03  0.87  1.38  0.77  25 16.27 64.21
2024 06 21 17:07:09 1718960829.92  978.1331 1034.8718 1026.0016 1017.4615 0.00  294.40  294.21  296.71  289.59  0.63  1.11  1.08  1.15  25 16.26 64.21
2024 06 21 17:07:09 1718960829.98  978.0446 1034.3246 1027.4236 1017.8210 0.00  294.40  294.21  296.71  289.59  0.80  0.78  0.91  1.20  25 16.30 63.65
2024 06 21 17:07:10 1718960830.05  977.8601 1034.2619 1025.8515 1017.7185 0.00  294.40  294.21  296.71  289.59  0.96  1.08  1.34  1.14  25 16.20 64.08
2024 06 21 17:07:10 1718960830.11  978.1512 1035.0609 1026.1540 1018.0008 0.00  294.40  294.21  296.71  289.59  0.81  0.67  1.09  1.40  25 16.28 64.11
2024 06 21 17:07:10 1718960830.18  977.7661 1034.5725 1025.7230 1017.8122 0.00  294.40  294.21  296.71  289.59  0.88  0.93  0.75  0.99  25 16.05 63.94
2024 06 21 17:07:10 1718960830.24  978.1025 1034.6364 1025.2771 1017.0766 0.00  294.40  294.21  296.71  289.59  0.87  0.79  1.06  0.69  25 15.74 63.66
2024 06 21 17:07:10 1718960830.30  977.8345 1034.7045 1026.1623 1018.6261 0.00  294.40  294.21  296.71  289.59  0.87  1.13  0.95  0.95  25 15.98 63.95
2024 06 21 17:07:10 1718960830.37  977.6187 1034.4044 1025.8840 1017.9562 0.00  294.40  294.21  296.71  289.59  0.83  0.96  1.76  0.87  25 16.29 63.91
2024 06 21 17:07:10 1718960830.43  977.7705 1034.7458 1026.4546 1018.4916 0.00  294.40  294.21  296.71  289.59  0.72  1.32  1.14  1.36  25 16.00 63.64
2024 06 21 17:07:10 1718960830.50  977.7023 1033.9492 1025.4643 1020.0668 0.00  294.40  294.15  296.71  289.59  0.67  0.88  1.19  1.50  25 16.28 63.88
2024 06 21 17:07:10 1718960830.56  978.5889 1034.3242 1026.0376 1018.2485 0.00  294.40  294.15  296.71  289.59  0.81  0.97  1.15  1.47  25 16.02 63.98
2024 06 21 17:07:10 1718960830.63  977.5282 1034.6372 1026.6990 1018.1348 0.00  294.46  294.15  296.71  289.59  1.00  0.76  0.87  0.88  25 16.27 63.93
2024 06 21 17:07:10 1718960830.69  977.9866 1034.2573 1025.7323 1017.0399 0.00  294.46  294.21  296.71  289.59  0.82  0.92  1.15  0.73  25 15.99 63.57
2024 06 21 17:07:10 1718960830.75  978.4361 1034.7111 1027.2030 1018.5416 0.00  294.46  294.21  296.71  289.59  0.94  1.20  0.98  1.20  25 16.07 63.76
2024 06 21 17:07:10 1718960830.82  978.1590 1034.4798 1026.0751 1017.5877 0.00  294.46  294.21  296.71  289.59  0.80  0.63  1.41  1.14  25 16.02 63.97
2024 06 21 17:07:10 1718960830.88  977.9952 1033.8968 1026.3358 1017.9239 0.00  294.40  294.21  296.71  289.59  1.05  0.72  0.95  1.12  25 16.29 64.15
2024 06 21 17:07:10 1718960830.95  977.8485 1034.7308 1026.0590 1017.2937 0.00  294.40  294.21  296.71  289.59  0.74  0.64  1.33  0.72  25 16.04 63.97
2024 06 21 17:07:11 1718960831.01  978.1173 1035.1914 1026.4293 1016.9516 0.00  294.40  294.21  296.71  289.52  0.80  0.67  1.16  1.05  25 16.25 64.14
2024 06 21 17:07:11 1718960831.08  977.5112 1034.7328 1026.5968 1016.9029 0.00  294.40  294.21  296.71  289.52  0.76  0.70  1.19  1.19  25 16.23 64.17
2024 06 21 17:07:11 1718960831.14  977.8830 1034.4141 1025.9068 1018.5243 0.00  294.40  294.21  296.71  289.52  0.98  0.72  0.86  1.04  25 16.25 64.15
2024 06 21 17:07:11 1718960831.20  977.9034 1034.6506 1025.2816 1017.3919 0.00  294.40  294.21  296.71  289.52  0.81  0.87  0.86  1.36  25 16.05 63.63
2024 06 21 17:07:11 1718960831.27  977.9254 1034.7629 1026.8802 1018.0708 0.00  294.40  294.21  296.71  289.59  0.81  0.74  1.09  0.99  25 16.07 63.68
2024 06 21 17:07:11 1718960831.33  978.1512 1034.3121 1024.9287 1017.2094 0.00  294.40  294.21  296.71  289.59  0.97  0.99  1.17  1.19  25 16.29 64.15
2024 06 21 17:07:11 1718960831.40  977.6769 1034.6774 1025.8790 1017.7060 0.00  294.40  294.21  296.71  289.59  1.02  1.01  0.85  0.68  25 16.04 63.66
2024 06 21 17:07:11 1718960831.46  977.5179 1035.0243 1026.0134 1016.9179 0.00  294.40  294.21  296.71  289.59  0.82  0.87  0.63  1.11  25 16.28 63.88
2024 06 21 17:07:11 1718960831.52  977.8615 1035.0849 1025.8041 1018.6243 0.00  294.40  294.21  296.71  289.59  0.81  0.48  1.13  1.12  25 16.01 63.92
2024 06 21 17:07:11 1718960831.59  977.7901 1034.1841 1025.5044 1018.3005 0.00  294.40  294.21  296.71  289.59  0.83  0.92  1.27  0.50  25 16.05 63.92
2024 06 21 17:07:11 1718960831.65  978.1650 1035.0622 1026.1103 1017.1621 0.00  294.40  294.21  296.71  289.59  0.91  0.83  1.34  0.91  25 16.07 63.65
2024 06 21 17:07:11 1718960831.72  977.7980 1034.7165 1026.2233 1018.4731 0.00  294.40  294.21  296.71  289.59  0.83  1.06  0.99  1.41  25 16.06 63.64
2024 06 21 17:07:11 1718960831.78  977.6175 1034.6086 1026.0412 1017.4691 0.00  294.40  294.21  296.71  289.59  1.01  1.16  1.12  0.97  25 16.04 63.78
2024 06 21 17:07:11 1718960831.85  977.9244 1034.5839 1026.4532 1017.1315 0.00  294.40  294.21  296.71  289.59  0.95  1.41  0.91  1.02  25 16.24 63.55
2024 06 21 17:07:11 1718960831.91  977.6285 1033.8229 1024.5357 1017.7079 0.00  294.40  294.21  296.77  289.59  0.65  0.71  1.19  1.17  25 16.24 64.13
2024 06 21 17:07:11 1718960831.97  978.0482 1035.0277 1026.3904 1017.4343 0.00  294.40  294.21  296.77  289.52  0.63  0.80  1.46  0.97  25 15.78 63.68
2024 06 21 17:07:12 1718960832.04  977.4704 1034.5567 1025.9567 1018.6694 0.00  294.40  294.21  296.77  289.52  0.77  0.76  1.27  1.21  25 16.30 64.18
2024 06 21 17:07:12 1718960832.10  977.9434 1034.5393 1025.1437 1017.7335 0.00  294.40  294.21  296.77  289.52  0.81  0.82  0.93  0.82  25 16.27 64.14
2024 06 21 17:07:12 1718960832.17  977.9411 1034.7747 1026.1231 1016.8039 0.00  294.40  294.21  296.71  289.52  0.56  0.91  1.27  0.86  25 16.10 63.95
2024 06 21 17:07:12 1718960832.23  978.0995 1035.3621 1025.5285 1017.4408 0.00  294.40  294.21  296.71  289.52  0.81  0.89  1.47  1.22  25 16.32 64.21
2024 06 21 17:07:12 1718960832.30  977.8010 1034.8282 1025.1651 1017.8266 0.00  294.40  294.21  296.71  289.52  0.83  0.92  1.08  1.17  25 16.29 64.15
